time_from_recovery_onset_s,stress_Pa,strain_frac
4.311000000000000000e+03,3.360000000000000000e+06,3.911885060157653526e-02
4.312000000000000000e+03,3.360000000000000000e+06,3.911832178329745918e-02
4.313000000000000000e+03,3.360000000000000000e+06,3.911779308764292556e-02
4.314000000000000000e+03,3.360000000000000000e+06,3.911726451455604936e-02
4.315000000000000000e+03,3.360000000000000000e+06,3.911673606398003572e-02
4.316000000000000000e+03,3.360000000000000000e+06,3.911620773585810368e-02
4.317000000000000000e+03,3.360000000000000000e+06,3.911567953013351390e-02
4.318000000000000000e+03,3.360000000000000000e+06,3.911515144674956868e-02
4.319000000000000000e+03,3.360000000000000000e+06,3.911462348564960501e-02
4.320000000000000000e+03,3.360000000000000000e+06,3.911409564677700845e-02
4.321000000000000000e+03,3.360000000000000000e+06,3.911356793007519927e-02
4.322000000000000000e+03,3.360000000000000000e+06,3.911304033548762549e-02
4.323000000000000000e+03,3.360000000000000000e+06,3.911251286295780449e-02
4.324000000000000000e+03,3.360000000000000000e+06,3.911198551242925370e-02
4.325000000000000000e+03,3.360000000000000000e+06,3.911145828384556683e-02
4.326000000000000000e+03,3.360000000000000000e+06,3.911093117715035150e-02
4.327000000000000000e+03,3.360000000000000000e+06,3.911040419228726389e-02
4.328000000000000000e+03,3.360000000000000000e+06,3.910987732919999488e-02
4.329000000000000000e+03,3.360000000000000000e+06,3.910935058783229085e-02
4.330000000000000000e+03,3.360000000000000000e+06,3.910882396812790512e-02
4.331000000000000000e+03,3.360000000000000000e+06,3.910829747003065349e-02
4.332000000000000000e+03,3.360000000000000000e+06,3.910777109348439334e-02
4.333000000000000000e+03,3.360000000000000000e+06,3.910724483843300986e-02
4.334000000000000000e+03,3.360000000000000000e+06,3.910671870482042983e-02
4.335000000000000000e+03,3.360000000000000000e+06,3.910619269259061476e-02
4.336000000000000000e+03,3.360000000000000000e+06,3.910566680168758164e-02
4.337000000000000000e+03,3.360000000000000000e+06,3.910514103205536829e-02
4.338000000000000000e+03,3.360000000000000000e+06,3.910461538363805417e-02
4.339000000000000000e+03,3.360000000000000000e+06,3.910408985637976037e-02
4.340000000000000000e+03,3.360000000000000000e+06,3.910356445022464961e-02
4.341000000000000000e+03,3.360000000000000000e+06,3.910303916511693317e-02
4.342000000000000000e+03,3.360000000000000000e+06,3.910251400100081542e-02
4.343000000000000000e+03,3.360000000000000000e+06,3.910198895782060480e-02
4.344000000000000000e+03,3.360000000000000000e+06,3.910146403552060279e-02
4.345000000000000000e+03,3.360000000000000000e+06,3.910093923404515948e-02
4.346000000000000000e+03,3.360000000000000000e+06,3.910041455333866656e-02
4.347000000000000000e+03,3.360000000000000000e+06,3.909988999334555737e-02
4.348000000000000000e+03,3.360000000000000000e+06,3.909936555401029301e-02
4.349000000000000000e+03,3.360000000000000000e+06,3.909884123527738314e-02
4.350000000000000000e+03,3.360000000000000000e+06,3.909831703709137907e-02
4.351000000000000000e+03,3.360000000000000000e+06,3.909779295939685290e-02
4.352000000000000000e+03,3.360000000000000000e+06,3.909726900213843226e-02
4.353000000000000000e+03,3.360000000000000000e+06,3.909674516526075866e-02
4.354000000000000000e+03,3.360000000000000000e+06,3.909622144870856381e-02
4.355000000000000000e+03,3.360000000000000000e+06,3.909569785242654472e-02
4.356000000000000000e+03,3.360000000000000000e+06,3.909517437635950249e-02
4.357000000000000000e+03,3.360000000000000000e+06,3.909465102045223822e-02
4.358000000000000000e+03,3.360000000000000000e+06,3.909412778464959465e-02
4.359000000000000000e+03,3.360000000000000000e+06,3.909360466889646307e-02
4.360000000000000000e+03,3.360000000000000000e+06,3.909308167313778337e-02
4.361000000000000000e+03,3.360000000000000000e+06,3.909255879731849542e-02
4.362000000000000000e+03,3.360000000000000000e+06,3.909203604138361543e-02
4.363000000000000000e+03,3.360000000000000000e+06,3.909151340527817348e-02
4.364000000000000000e+03,3.360000000000000000e+06,3.909099088894724822e-02
4.365000000000000000e+03,3.360000000000000000e+06,3.909046849233596688e-02
4.366000000000000000e+03,3.360000000000000000e+06,3.908994621538945669e-02
4.367000000000000000e+03,3.360000000000000000e+06,3.908942405805292120e-02
4.368000000000000000e+03,3.360000000000000000e+06,3.908890202027159172e-02
4.369000000000000000e+03,3.360000000000000000e+06,3.908838010199072732e-02
4.370000000000000000e+03,3.360000000000000000e+06,3.908785830315563564e-02
4.371000000000000000e+03,3.360000000000000000e+06,3.908733662371164513e-02
4.372000000000000000e+03,3.360000000000000000e+06,3.908681506360414670e-02
4.373000000000000000e+03,3.360000000000000000e+06,3.908629362277854513e-02
4.374000000000000000e+03,3.360000000000000000e+06,3.908577230118029378e-02
4.375000000000000000e+03,3.360000000000000000e+06,3.908525109875489456e-02
4.376000000000000000e+03,3.360000000000000000e+06,3.908473001544786329e-02
4.377000000000000000e+03,3.360000000000000000e+06,3.908420905120475741e-02
4.378000000000000000e+03,3.360000000000000000e+06,3.908368820597119681e-02
4.379000000000000000e+03,3.360000000000000000e+06,3.908316747969281524e-02
4.380000000000000000e+03,3.360000000000000000e+06,3.908264687231528117e-02
4.381000000000000000e+03,3.360000000000000000e+06,3.908212638378431858e-02
4.382000000000000000e+03,3.360000000000000000e+06,3.908160601404566531e-02
4.383000000000000000e+03,3.360000000000000000e+06,3.908108576304511472e-02
4.384000000000000000e+03,3.360000000000000000e+06,3.908056563072850181e-02
4.385000000000000000e+03,3.360000000000000000e+06,3.908004561704167545e-02
4.386000000000000000e+03,3.360000000000000000e+06,3.907952572193054003e-02
4.387000000000000000e+03,3.360000000000000000e+06,3.907900594534103461e-02
4.388000000000000000e+03,3.360000000000000000e+06,3.907848628721912604e-02
4.389000000000000000e+03,3.360000000000000000e+06,3.907796674751082971e-02
4.390000000000000000e+03,3.360000000000000000e+06,3.907744732616218880e-02
4.391000000000000000e+03,3.360000000000000000e+06,3.907692802311928809e-02
4.392000000000000000e+03,3.360000000000000000e+06,3.907640883832824708e-02
4.393000000000000000e+03,3.360000000000000000e+06,3.907588977173521994e-02
4.394000000000000000e+03,3.360000000000000000e+06,3.907537082328640943e-02
4.395000000000000000e+03,3.360000000000000000e+06,3.907485199292804606e-02
4.396000000000000000e+03,3.360000000000000000e+06,3.907433328060639505e-02
4.397000000000000000e+03,3.360000000000000000e+06,3.907381468626775628e-02
4.398000000000000000e+03,3.360000000000000000e+06,3.907329620985847130e-02
4.399000000000000000e+03,3.360000000000000000e+06,3.907277785132492326e-02
4.400000000000000000e+03,3.360000000000000000e+06,3.907225961061351616e-02
4.401000000000000000e+03,3.360000000000000000e+06,3.907174148767071642e-02
4.402000000000000000e+03,3.360000000000000000e+06,3.907122348244299048e-02
4.403000000000000000e+03,3.360000000000000000e+06,3.907070559487688111e-02
4.404000000000000000e+03,3.360000000000000000e+06,3.907018782491893799e-02
4.405000000000000000e+03,3.360000000000000000e+06,3.906967017251576635e-02
4.406000000000000000e+03,3.360000000000000000e+06,3.906915263761398527e-02
4.407000000000000000e+03,3.360000000000000000e+06,3.906863522016026935e-02
4.408000000000000000e+03,3.360000000000000000e+06,3.906811792010133483e-02
4.409000000000000000e+03,3.360000000000000000e+06,3.906760073738390487e-02
4.410000000000000000e+03,3.360000000000000000e+06,3.906708367195476511e-02
4.411000000000000000e+03,3.360000000000000000e+06,3.906656672376073586e-02
4.412000000000000000e+03,3.360000000000000000e+06,3.906604989274866518e-02
4.413000000000000000e+03,3.360000000000000000e+06,3.906553317886543586e-02
4.414000000000000000e+03,3.360000000000000000e+06,3.906501658205797228e-02
4.415000000000000000e+03,3.360000000000000000e+06,3.906450010227322661e-02
4.416000000000000000e+03,3.360000000000000000e+06,3.906398373945819957e-02
4.417000000000000000e+03,3.360000000000000000e+06,3.906346749355991965e-02
4.418000000000000000e+03,3.360000000000000000e+06,3.906295136452546390e-02
4.419000000000000000e+03,3.360000000000000000e+06,3.906243535230191632e-02
4.420000000000000000e+03,3.360000000000000000e+06,3.906191945683643030e-02
4.421000000000000000e+03,3.360000000000000000e+06,3.906140367807617308e-02
4.422000000000000000e+03,3.360000000000000000e+06,3.906088801596834664e-02
4.423000000000000000e+03,3.360000000000000000e+06,3.906037247046021538e-02
4.424000000000000000e+03,3.360000000000000000e+06,3.905985704149905063e-02
4.425000000000000000e+03,3.360000000000000000e+06,3.905934172903217233e-02
4.426000000000000000e+03,3.360000000000000000e+06,3.905882653300693508e-02
4.427000000000000000e+03,3.360000000000000000e+06,3.905831145337072124e-02
4.428000000000000000e+03,3.360000000000000000e+06,3.905779649007096177e-02
4.429000000000000000e+03,3.360000000000000000e+06,3.905728164305511535e-02
4.430000000000000000e+03,3.360000000000000000e+06,3.905676691227067537e-02
4.431000000000000000e+03,3.360000000000000000e+06,3.905625229766516299e-02
4.432000000000000000e+03,3.360000000000000000e+06,3.905573779918616872e-02
4.433000000000000000e+03,3.360000000000000000e+06,3.905522341678127618e-02
4.434000000000000000e+03,3.360000000000000000e+06,3.905470915039813834e-02
4.435000000000000000e+03,3.360000000000000000e+06,3.905419499998440819e-02
4.436000000000000000e+03,3.360000000000000000e+06,3.905368096548781504e-02
4.437000000000000000e+03,3.360000000000000000e+06,3.905316704685608820e-02
4.438000000000000000e+03,3.360000000000000000e+06,3.905265324403701249e-02
4.439000000000000000e+03,3.360000000000000000e+06,3.905213955697840050e-02
4.440000000000000000e+03,3.360000000000000000e+06,3.905162598562810644e-02
4.441000000000000000e+03,3.360000000000000000e+06,3.905111252993401227e-02
4.442000000000000000e+03,3.360000000000000000e+06,3.905059918984403466e-02
4.443000000000000000e+03,3.360000000000000000e+06,3.905008596530613191e-02
4.444000000000000000e+03,3.360000000000000000e+06,3.904957285626829006e-02
4.445000000000000000e+03,3.360000000000000000e+06,3.904905986267855067e-02
4.446000000000000000e+03,3.360000000000000000e+06,3.904854698448495531e-02
4.447000000000000000e+03,3.360000000000000000e+06,3.904803422163561494e-02
4.448000000000000000e+03,3.360000000000000000e+06,3.904752157407864743e-02
4.449000000000000000e+03,3.360000000000000000e+06,3.904700904176222620e-02
4.450000000000000000e+03,3.360000000000000000e+06,3.904649662463454546e-02
4.451000000000000000e+03,3.360000000000000000e+06,3.904598432264385494e-02
4.452000000000000000e+03,3.360000000000000000e+06,3.904547213573841130e-02
4.453000000000000000e+03,3.360000000000000000e+06,3.904496006386651979e-02
4.454000000000000000e+03,3.360000000000000000e+06,3.904444810697652729e-02
4.455000000000000000e+03,3.360000000000000000e+06,3.904393626501680842e-02
4.456000000000000000e+03,3.360000000000000000e+06,3.904342453793576556e-02
4.457000000000000000e+03,3.360000000000000000e+06,3.904291292568185662e-02
4.458000000000000000e+03,3.360000000000000000e+06,3.904240142820354642e-02
4.459000000000000000e+03,3.360000000000000000e+06,3.904189004544935532e-02
4.460000000000000000e+03,3.360000000000000000e+06,3.904137877736783141e-02
4.461000000000000000e+03,3.360000000000000000e+06,3.904086762390756443e-02
4.462000000000000000e+03,3.360000000000000000e+06,3.904035658501715106e-02
4.463000000000000000e+03,3.360000000000000000e+06,3.903984566064526429e-02
4.464000000000000000e+03,3.360000000000000000e+06,3.903933485074058407e-02
4.465000000000000000e+03,3.360000000000000000e+06,3.903882415525183197e-02
4.466000000000000000e+03,3.360000000000000000e+06,3.903831357412777120e-02
4.467000000000000000e+03,3.360000000000000000e+06,3.903780310731717190e-02
4.468000000000000000e+03,3.360000000000000000e+06,3.903729275476887361e-02
4.469000000000000000e+03,3.360000000000000000e+06,3.903678251643172975e-02
4.470000000000000000e+03,3.360000000000000000e+06,3.903627239225464229e-02
4.471000000000000000e+03,3.360000000000000000e+06,3.903576238218652711e-02
4.472000000000000000e+03,3.360000000000000000e+06,3.903525248617634863e-02
4.473000000000000000e+03,3.360000000000000000e+06,3.903474270417310599e-02
4.474000000000000000e+03,3.360000000000000000e+06,3.903423303612583301e-02
4.475000000000000000e+03,3.360000000000000000e+06,3.903372348198358432e-02
4.476000000000000000e+03,3.360000000000000000e+06,3.903321404169545622e-02
4.477000000000000000e+03,3.360000000000000000e+06,3.903270471521060742e-02
4.478000000000000000e+03,3.360000000000000000e+06,3.903219550247816888e-02
4.479000000000000000e+03,3.360000000000000000e+06,3.903168640344735485e-02
4.480000000000000000e+03,3.360000000000000000e+06,3.903117741806741425e-02
4.481000000000000000e+03,3.360000000000000000e+06,3.903066854628759602e-02
4.482000000000000000e+03,3.360000000000000000e+06,3.903015978805721153e-02
4.483000000000000000e+03,3.360000000000000000e+06,3.902965114332559993e-02
4.484000000000000000e+03,3.360000000000000000e+06,3.902914261204212809e-02
4.485000000000000000e+03,3.360000000000000000e+06,3.902863419415619761e-02
4.486000000000000000e+03,3.360000000000000000e+06,3.902812588961725865e-02
4.487000000000000000e+03,3.360000000000000000e+06,3.902761769837476136e-02
4.488000000000000000e+03,3.360000000000000000e+06,3.902710962037822529e-02
4.489000000000000000e+03,3.360000000000000000e+06,3.902660165557719774e-02
4.490000000000000000e+03,3.360000000000000000e+06,3.902609380392123989e-02
4.491000000000000000e+03,3.360000000000000000e+06,3.902558606535996150e-02
4.492000000000000000e+03,3.360000000000000000e+06,3.902507843984300007e-02
4.493000000000000000e+03,3.360000000000000000e+06,3.902457092732003474e-02
4.494000000000000000e+03,3.360000000000000000e+06,3.902406352774077242e-02
4.495000000000000000e+03,3.360000000000000000e+06,3.902355624105495469e-02
4.496000000000000000e+03,3.360000000000000000e+06,3.902304906721235783e-02
4.497000000000000000e+03,3.360000000000000000e+06,3.902254200616278590e-02
4.498000000000000000e+03,3.360000000000000000e+06,3.902203505785608456e-02
4.499000000000000000e+03,3.360000000000000000e+06,3.902152822224213419e-02
4.500000000000000000e+03,3.360000000000000000e+06,3.902102149927082209e-02
4.501000000000000000e+03,3.360000000000000000e+06,3.902051488889211189e-02
4.502000000000000000e+03,3.360000000000000000e+06,3.902000839105597418e-02
4.503000000000000000e+03,3.360000000000000000e+06,3.901950200571241423e-02
4.504000000000000000e+03,3.360000000000000000e+06,3.901899573281147893e-02
4.505000000000000000e+03,3.360000000000000000e+06,3.901848957230324294e-02
4.506000000000000000e+03,3.360000000000000000e+06,3.901798352413780868e-02
4.507000000000000000e+03,3.360000000000000000e+06,3.901747758826532714e-02
4.508000000000000000e+03,3.360000000000000000e+06,3.901697176463596317e-02
4.509000000000000000e+03,3.360000000000000000e+06,3.901646605319993022e-02
4.510000000000000000e+03,3.360000000000000000e+06,3.901596045390746947e-02
4.511000000000000000e+03,3.360000000000000000e+06,3.901545496670885682e-02
4.512000000000000000e+03,3.360000000000000000e+06,3.901494959155440284e-02
4.513000000000000000e+03,3.360000000000000000e+06,3.901444432839443893e-02
4.514000000000000000e+03,3.360000000000000000e+06,3.901393917717934506e-02
4.515000000000000000e+03,3.360000000000000000e+06,3.901343413785952896e-02
4.516000000000000000e+03,3.360000000000000000e+06,3.901292921038541917e-02
4.517000000000000000e+03,3.360000000000000000e+06,3.901242439470750667e-02
4.518000000000000000e+03,3.360000000000000000e+06,3.901191969077627553e-02
4.519000000000000000e+03,3.360000000000000000e+06,3.901141509854227918e-02
4.520000000000000000e+03,3.360000000000000000e+06,3.901091061795609188e-02
4.521000000000000000e+03,3.360000000000000000e+06,3.901040624896830178e-02
4.522000000000000000e+03,3.360000000000000000e+06,3.900990199152955945e-02
4.523000000000000000e+03,3.360000000000000000e+06,3.900939784559051549e-02
4.524000000000000000e+03,3.360000000000000000e+06,3.900889381110189680e-02
4.525000000000000000e+03,3.360000000000000000e+06,3.900838988801442336e-02
4.526000000000000000e+03,3.360000000000000000e+06,3.900788607627886373e-02
4.527000000000000000e+03,3.360000000000000000e+06,3.900738237584602114e-02
4.528000000000000000e+03,3.360000000000000000e+06,3.900687878666671965e-02
4.529000000000000000e+03,3.360000000000000000e+06,3.900637530869183883e-02
4.530000000000000000e+03,3.360000000000000000e+06,3.900587194187225826e-02
4.531000000000000000e+03,3.360000000000000000e+06,3.900536868615892688e-02
4.532000000000000000e+03,3.360000000000000000e+06,3.900486554150279367e-02
4.533000000000000000e+03,3.360000000000000000e+06,3.900436250785486308e-02
4.534000000000000000e+03,3.360000000000000000e+06,3.900385958516616042e-02
4.535000000000000000e+03,3.360000000000000000e+06,3.900335677338774565e-02
4.536000000000000000e+03,3.360000000000000000e+06,3.900285407247069958e-02
4.537000000000000000e+03,3.360000000000000000e+06,3.900235148236616545e-02
4.538000000000000000e+03,3.360000000000000000e+06,3.900184900302528651e-02
4.539000000000000000e+03,3.360000000000000000e+06,3.900134663439926153e-02
4.540000000000000000e+03,3.360000000000000000e+06,3.900084437643930313e-02
4.541000000000000000e+03,3.360000000000000000e+06,3.900034222909667253e-02
4.542000000000000000e+03,3.360000000000000000e+06,3.899984019232265176e-02
4.543000000000000000e+03,3.360000000000000000e+06,3.899933826606856446e-02
4.544000000000000000e+03,3.360000000000000000e+06,3.899883645028575513e-02
4.545000000000000000e+03,3.360000000000000000e+06,3.899833474492560292e-02
4.546000000000000000e+03,3.360000000000000000e+06,3.899783314993952865e-02
4.547000000000000000e+03,3.360000000000000000e+06,3.899733166527898087e-02
4.548000000000000000e+03,3.360000000000000000e+06,3.899683029089542896e-02
4.549000000000000000e+03,3.360000000000000000e+06,3.899632902674039781e-02
4.550000000000000000e+03,3.360000000000000000e+06,3.899582787276541229e-02
4.551000000000000000e+03,3.360000000000000000e+06,3.899532682892205976e-02
4.552000000000000000e+03,3.360000000000000000e+06,3.899482589516194142e-02
4.553000000000000000e+03,3.360000000000000000e+06,3.899432507143670013e-02
4.554000000000000000e+03,3.360000000000000000e+06,3.899382435769799954e-02
4.555000000000000000e+03,3.360000000000000000e+06,3.899332375389755190e-02
4.556000000000000000e+03,3.360000000000000000e+06,3.899282325998707638e-02
4.557000000000000000e+03,3.360000000000000000e+06,3.899232287591834767e-02
4.558000000000000000e+03,3.360000000000000000e+06,3.899182260164316127e-02
4.559000000000000000e+03,3.360000000000000000e+06,3.899132243711335433e-02
4.560000000000000000e+03,3.360000000000000000e+06,3.899082238228077785e-02
4.561000000000000000e+03,3.360000000000000000e+06,3.899032243709732448e-02
4.562000000000000000e+03,3.360000000000000000e+06,3.898982260151492157e-02
4.563000000000000000e+03,3.360000000000000000e+06,3.898932287548552422e-02
4.564000000000000000e+03,3.360000000000000000e+06,3.898882325896112222e-02
4.565000000000000000e+03,3.360000000000000000e+06,3.898832375189372618e-02
4.566000000000000000e+03,3.360000000000000000e+06,3.898782435423539527e-02
4.567000000000000000e+03,3.360000000000000000e+06,3.898732506593820257e-02
4.568000000000000000e+03,3.360000000000000000e+06,3.898682588695427664e-02
4.569000000000000000e+03,3.360000000000000000e+06,3.898632681723573912e-02
4.570000000000000000e+03,3.360000000000000000e+06,3.898582785673479489e-02
4.571000000000000000e+03,3.360000000000000000e+06,3.898532900540362806e-02
4.572000000000000000e+03,3.360000000000000000e+06,3.898483026319447819e-02
4.573000000000000000e+03,3.360000000000000000e+06,3.898433163005963348e-02
4.574000000000000000e+03,3.360000000000000000e+06,3.898383310595138901e-02
4.575000000000000000e+03,3.360000000000000000e+06,3.898333469082206071e-02
4.576000000000000000e+03,3.360000000000000000e+06,3.898283638462404083e-02
4.577000000000000000e+03,3.360000000000000000e+06,3.898233818730969386e-02
4.578000000000000000e+03,3.360000000000000000e+06,3.898184009883147449e-02
4.579000000000000000e+03,3.360000000000000000e+06,3.898134211914183050e-02
4.580000000000000000e+03,3.360000000000000000e+06,3.898084424819323740e-02
4.581000000000000000e+03,3.360000000000000000e+06,3.898034648593823315e-02
4.582000000000000000e+03,3.360000000000000000e+06,3.897984883232935571e-02
4.583000000000000000e+03,3.360000000000000000e+06,3.897935128731919857e-02
4.584000000000000000e+03,3.360000000000000000e+06,3.897885385086037602e-02
4.585000000000000000e+03,3.360000000000000000e+06,3.897835652290550928e-02
4.586000000000000000e+03,3.360000000000000000e+06,3.897785930340730287e-02
4.587000000000000000e+03,3.360000000000000000e+06,3.897736219231845434e-02
4.588000000000000000e+03,3.360000000000000000e+06,3.897686518959168206e-02
4.589000000000000000e+03,3.360000000000000000e+06,3.897636829517978074e-02
4.590000000000000000e+03,3.360000000000000000e+06,3.897587150903553121e-02
4.591000000000000000e+03,3.360000000000000000e+06,3.897537483111177675e-02
4.592000000000000000e+03,3.360000000000000000e+06,3.897487826136136063e-02
4.593000000000000000e+03,3.360000000000000000e+06,3.897438179973719552e-02
4.594000000000000000e+03,3.360000000000000000e+06,3.897388544619218714e-02
4.595000000000000000e+03,3.360000000000000000e+06,3.897338920067928980e-02
4.596000000000000000e+03,3.360000000000000000e+06,3.897289306315149249e-02
4.597000000000000000e+03,3.360000000000000000e+06,3.897239703356180501e-02
4.598000000000000000e+03,3.360000000000000000e+06,3.897190111186327188e-02
4.599000000000000000e+03,3.360000000000000000e+06,3.897140529800897923e-02
4.600000000000000000e+03,3.360000000000000000e+06,3.897090959195202015e-02
4.601000000000000000e+03,3.360000000000000000e+06,3.897041399364553627e-02
4.602000000000000000e+03,3.360000000000000000e+06,3.896991850304269700e-02
4.603000000000000000e+03,3.360000000000000000e+06,3.896942312009669257e-02
4.604000000000000000e+03,3.360000000000000000e+06,3.896892784476076177e-02
4.605000000000000000e+03,3.360000000000000000e+06,3.896843267698815727e-02
4.606000000000000000e+03,3.360000000000000000e+06,3.896793761673216644e-02
4.607000000000000000e+03,3.360000000000000000e+06,3.896744266394611134e-02
4.608000000000000000e+03,3.360000000000000000e+06,3.896694781858334872e-02
4.609000000000000000e+03,3.360000000000000000e+06,3.896645308059723534e-02
4.610000000000000000e+03,3.360000000000000000e+06,3.896595844994121816e-02
4.611000000000000000e+03,3.360000000000000000e+06,3.896546392656871638e-02
4.612000000000000000e+03,3.360000000000000000e+06,3.896496951043319779e-02
4.613000000000000000e+03,3.360000000000000000e+06,3.896447520148817178e-02
4.614000000000000000e+03,3.360000000000000000e+06,3.896398099968716167e-02
4.615000000000000000e+03,3.360000000000000000e+06,3.896348690498375317e-02
4.616000000000000000e+03,3.360000000000000000e+06,3.896299291733151121e-02
4.617000000000000000e+03,3.360000000000000000e+06,3.896249903668407011e-02
4.618000000000000000e+03,3.360000000000000000e+06,3.896200526299507805e-02
4.619000000000000000e+03,3.360000000000000000e+06,3.896151159621821791e-02
4.620000000000000000e+03,3.360000000000000000e+06,3.896101803630722116e-02
4.621000000000000000e+03,3.360000000000000000e+06,3.896052458321579842e-02
4.622000000000000000e+03,3.360000000000000000e+06,3.896003123689773667e-02
4.623000000000000000e+03,3.360000000000000000e+06,3.895953799730685063e-02
4.624000000000000000e+03,3.360000000000000000e+06,3.895904486439695502e-02
4.625000000000000000e+03,3.360000000000000000e+06,3.895855183812192007e-02
4.626000000000000000e+03,3.360000000000000000e+06,3.895805891843564378e-02
4.627000000000000000e+03,3.360000000000000000e+06,3.895756610529203801e-02
4.628000000000000000e+03,3.360000000000000000e+06,3.895707339864507013e-02
4.629000000000000000e+03,3.360000000000000000e+06,3.895658079844870059e-02
4.630000000000000000e+03,3.360000000000000000e+06,3.895608830465696615e-02
4.631000000000000000e+03,3.360000000000000000e+06,3.895559591722388970e-02
4.632000000000000000e+03,3.360000000000000000e+06,3.895510363610354965e-02
4.633000000000000000e+03,3.360000000000000000e+06,3.895461146125004520e-02
4.634000000000000000e+03,3.360000000000000000e+06,3.895411939261751028e-02
4.635000000000000000e+03,3.360000000000000000e+06,3.895362743016009960e-02
4.636000000000000000e+03,3.360000000000000000e+06,3.895313557383201647e-02
4.637000000000000000e+03,3.360000000000000000e+06,3.895264382358747113e-02
4.638000000000000000e+03,3.360000000000000000e+06,3.895215217938071545e-02
4.639000000000000000e+03,3.360000000000000000e+06,3.895166064116602905e-02
4.640000000000000000e+03,3.360000000000000000e+06,3.895116920889771239e-02
4.641000000000000000e+03,3.360000000000000000e+06,3.895067788253012142e-02
4.642000000000000000e+03,3.360000000000000000e+06,3.895018666201761209e-02
4.643000000000000000e+03,3.360000000000000000e+06,3.894969554731457506e-02
4.644000000000000000e+03,3.360000000000000000e+06,3.894920453837546342e-02
4.645000000000000000e+03,3.360000000000000000e+06,3.894871363515470253e-02
4.646000000000000000e+03,3.360000000000000000e+06,3.894822283760679404e-02
4.647000000000000000e+03,3.360000000000000000e+06,3.894773214568625352e-02
4.648000000000000000e+03,3.360000000000000000e+06,3.894724155934761733e-02
4.649000000000000000e+03,3.360000000000000000e+06,3.894675107854547041e-02
4.650000000000000000e+03,3.360000000000000000e+06,3.894626070323439770e-02
4.651000000000000000e+03,3.360000000000000000e+06,3.894577043336906047e-02
4.652000000000000000e+03,3.360000000000000000e+06,3.894528026890409916e-02
4.653000000000000000e+03,3.360000000000000000e+06,3.894479020979420281e-02
4.654000000000000000e+03,3.360000000000000000e+06,3.894430025599410206e-02
4.655000000000000000e+03,3.360000000000000000e+06,3.894381040745854144e-02
4.656000000000000000e+03,3.360000000000000000e+06,3.894332066414230020e-02
4.657000000000000000e+03,3.360000000000000000e+06,3.894283102600017837e-02
4.658000000000000000e+03,3.360000000000000000e+06,3.894234149298703151e-02
4.659000000000000000e+03,3.360000000000000000e+06,3.894185206505770824e-02
4.660000000000000000e+03,3.360000000000000000e+06,3.894136274216710575e-02
4.661000000000000000e+03,3.360000000000000000e+06,3.894087352427015591e-02
4.662000000000000000e+03,3.360000000000000000e+06,3.894038441132179756e-02
4.663000000000000000e+03,3.360000000000000000e+06,3.893989540327703197e-02
4.664000000000000000e+03,3.360000000000000000e+06,3.893940650009085347e-02
4.665000000000000000e+03,3.360000000000000000e+06,3.893891770171831190e-02
4.666000000000000000e+03,3.360000000000000000e+06,3.893842900811446406e-02
4.667000000000000000e+03,3.360000000000000000e+06,3.893794041923442223e-02
4.668000000000000000e+03,3.360000000000000000e+06,3.893745193503330565e-02
4.669000000000000000e+03,3.360000000000000000e+06,3.893696355546626131e-02
4.670000000000000000e+03,3.360000000000000000e+06,3.893647528048849865e-02
4.671000000000000000e+03,3.360000000000000000e+06,3.893598711005519936e-02
4.672000000000000000e+03,3.360000000000000000e+06,3.893549904412161450e-02
4.673000000000000000e+03,3.360000000000000000e+06,3.893501108264302984e-02
4.674000000000000000e+03,3.360000000000000000e+06,3.893452322557473116e-02
4.675000000000000000e+03,3.360000000000000000e+06,3.893403547287205280e-02
4.676000000000000000e+03,3.360000000000000000e+06,3.893354782449033602e-02
4.677000000000000000e+03,3.360000000000000000e+06,3.893306028038498456e-02
4.678000000000000000e+03,3.360000000000000000e+06,3.893257284051140216e-02
4.679000000000000000e+03,3.360000000000000000e+06,3.893208550482502722e-02
4.680000000000000000e+03,3.360000000000000000e+06,3.893159827328134676e-02
4.681000000000000000e+03,3.360000000000000000e+06,3.893111114583584081e-02
4.682000000000000000e+03,3.360000000000000000e+06,3.893062412244405190e-02
4.683000000000000000e+03,3.360000000000000000e+06,3.893013720306152947e-02
4.684000000000000000e+03,3.360000000000000000e+06,3.892965038764385766e-02
4.685000000000000000e+03,3.360000000000000000e+06,3.892916367614664835e-02
4.686000000000000000e+03,3.360000000000000000e+06,3.892867706852554815e-02
4.687000000000000000e+03,3.360000000000000000e+06,3.892819056473623140e-02
4.688000000000000000e+03,3.360000000000000000e+06,3.892770416473438633e-02
4.689000000000000000e+03,3.360000000000000000e+06,3.892721786847574278e-02
4.690000000000000000e+03,3.360000000000000000e+06,3.892673167591606531e-02
4.691000000000000000e+03,3.360000000000000000e+06,3.892624558701111848e-02
4.692000000000000000e+03,3.360000000000000000e+06,3.892575960171672927e-02
4.693000000000000000e+03,3.360000000000000000e+06,3.892527371998873165e-02
4.694000000000000000e+03,3.360000000000000000e+06,3.892478794178299423e-02
4.695000000000000000e+03,3.360000000000000000e+06,3.892430226705541341e-02
4.696000000000000000e+03,3.360000000000000000e+06,3.892381669576191333e-02
4.697000000000000000e+03,3.360000000000000000e+06,3.892333122785845284e-02
4.698000000000000000e+03,3.360000000000000000e+06,3.892284586330100465e-02
